mind a 4 egyenlő-e,huspacy sima pos,huspacy tag (detailed pos),huspacy em ud tag,emagyar pos,huspacy token,emagyar token
False,|PROPN|,|PROPN|,|[]|,|NOUN|,ELNÖK,ELNÖK
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Országgyűlés|,|Országgyűlés|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Momentum|,|Momentum|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Miniszterelnöki|,|Miniszterelnöki|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Kabinetirodát|,|Kabinetirodát|
False,|ADV|,|ADV|,|[]|,|ADV|,|ki|,|ki|
False,|PROPN|,|NOUN|,|[]|,|NOUN|,|kormányinfón|,|kormányinfón|
False,|ADV|,|ADV|,|[]|,|ADV|,|fel|,|fel|
False,|VERB|,|VERB|,|[]|,|VERB|,|elfogadjae|,|elfogadjae|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Momentum|,|Momentum|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|ELNÖK|,|ELNÖK|
False,|PROPN|,|PROPN|,|[]|,|PRON|,|Öné|,|Öné|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Momentum|,|Momentum|
False,|PROPN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Országgyűlés|,|Országgyűlés|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Államtitkár|,|Államtitkár|
False,|ADV|,|ADV|,|[]|,|NUM|,|Sokszor|,|Sokszor|
False,|ADV|,|ADV|,|[]|,|PRON|,|amikor|,|amikor|
False,|ADV|,|ADV|,|[]|,|PRON|,|akkor|,|akkor|
False,|NOUN|,|PRON|,|[]|,|PRON|,|olyat|,|olyat|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|ADV|,|ADV|,|[]|,|PRON|,|ahol|,|ahol|
False,|ADV|,|ADV|,|[]|,|PRON|,|ide|,|ide|
False,|ADV|,|ADV|,|[]|,|PRON|,|oda|,|oda|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Kormányzati|,|Kormányzati|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Tájékoztatási|,|Tájékoztatási|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Központ|,|Központ|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Kormányinfó|,|Kormányinfó|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Miniszterelnökséget|,|Miniszterelnökséget|
False,|PROPN|,|NUM|,|[]|,|NUM|,|16.20|,|16.20|
False,|ADV|,|ADV|,|[]|,|PRON|,|ki|,|ki|
False,|ADV|,|ADV|,|[]|,|ADV|,|be|,|be|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Kormányinfóra|,|Kormányinfóra|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Kormányinfóra|,|Kormányinfóra|
False,|ADV|,|ADV|,|[]|,|PRON|,|ki|,|ki|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Kormányinfón|,|Kormányinfón|
False,|VERB|,|VERB|,|[]|,|VERB|,|tudjae|,|tudjae|
False,|ADV|,|ADV|,|[]|,|ADV|,|ki|,|ki|
False,|ADV|,|ADV|,|[]|,|PRON|,|ki|,|ki|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Kormányinfóra|,|Kormányinfóra|
False,|ADV|,|PRON|,|[]|,|PRON|,|ki|,|ki|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Taps|,|Taps|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Momentum|,|Momentum|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Párbeszéd|,|Párbeszéd|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|ELNÖK|,|ELNÖK|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Miniszterelnöki|,|Miniszterelnöki|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Kabinetiroda|,|Kabinetiroda|
False,|ADV|,|ADV|,|[]|,|ADJ|,|jól|,|jól|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Kormányinfókra|,|Kormányinfókra|
False,|ADV|,|ADV|,|[]|,|PRON|,|ki|,|ki|
False,|ADV|,|ADV|,|[]|,|ADV|,|ki|,|ki|
False,|DET|,|PRON|,|[]|,|PRON|,|minden|,|minden|
False,|NOUN|,|NOUN|,|[]|,|ADV|,|esetenként|,|esetenként|
False,|PRON|,|DET|,|[]|,|ADJ|,|egyik|,|egyik|
False,|ADV|,|ADV|,|[]|,|PRON|,|miért|,|miért|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|ADJ|,|PRON|,|[]|,|PRON|,|ilyen|,|ilyen|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|ADJ|,|ADJ|,|[]|,|PRON|,|ilyen|,|ilyen|
False,|DET|,|DET|,|[]|,|PRON|,|minden|,|minden|
False,|ADV|,|ADV|,|[]|,|PRON|,|itt|,|itt|
False,|ADV|,|ADV|,|[]|,|ADV|,|annál|,|annál|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|ADV|,|ADV|,|[]|,|PRON|,|ugyanakkor|,|ugyanakkor|
False,|DET|,|DET|,|[]|,|PRON|,|minden|,|minden|
False,|DET|,|DET|,|[]|,|PRON|,|minden|,|minden|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Kormányinfón|,|Kormányinfón|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|elhangzottakat|,|elhangzottakat|
False,|ADV|,|ADV|,|[]|,|PRON|,|olyannyira|,|olyannyira|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|ADV|,|ADV|,|[]|,|PRON|,|amikor|,|amikor|
False,|AUX|,|VERB|,|[]|,|VERB|,|voltak|,|voltak|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|DET|,|DET|,|[]|,|PRON|,|ezeket|,|ezeket|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|ADV|,|ADV|,|[]|,|ADJ|,|jól|,|jól|
False,|DET|,|DET|,|[]|,|PRON|,|ezeket|,|ezeket|
False,|ADJ|,|ADJ|,|[]|,|PRON|,|olyan|,|olyan|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Moraj|,|Moraj|
False,|NOUN|,|PRON|,|[]|,|PRON|,|önök|,|önök|
False,|PROPN|,|PROPN|,|[]|,|VERB|,|Budapestinfót|,|Budapestinfót|
False,|NOUN|,|VERB|,|[]|,|VERB|,|bojkottál|,|bojkottál|
False,|NOUN|,|NOUN|,|[]|,|VERB|,|sérteget|,|sérteget|
False,|ADV|,|ADV|,|[]|,|PRON|,|Bárhogy|,|Bárhogy|
False,|ADV|,|ADV|,|[]|,|PRON|,|akkor|,|akkor|
False,|ADV|,|ADV|,|[]|,|PRON|,|eddig|,|eddig|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|ADV|,|ADV|,|[]|,|PRON|,|így|,|így|
False,|ADV|,|ADV|,|[]|,|ADV|,|ezután|,|ezután|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|ADV|,|ADV|,|[]|,|PRON|,|így|,|így|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Taps|,|Taps|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|ELNÖK|,|ELNÖK|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Momentum|,|Momentum|
False,|ADV|,|ADV|,|[]|,|ADJ|,|jól|,|jól|
False,|INTJ|,|INTJ|,|[]|,|ADV|,|Sajnos|,|Sajnos|
False,|ADV|,|ADV|,|[]|,|PRON|,|úgy|,|úgy|
False,|DET|,|DET|,|[]|,|NUM|,|néhány|,|néhány|
False,|ADV|,|ADV|,|[]|,|ADV|,|mindenképpen|,|mindenképpen|
False,|ADJ|,|ADJ|,|[]|,|PRON|,|ilyen|,|ilyen|
False,|ADV|,|ADV|,|[]|,|PRON|,|akkor|,|akkor|
False,|PROPN|,|PROPN|,|[]|,|PROPN|,|Direkt36|,|Direkt36|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Hang|,|Hang|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|ADV|,|ADV|,|[]|,|ADV|,|be|,|be|
False,|ADV|,|ADV|,|[]|,|ADV|,|be|,|be|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Kormányinfóra|,|Kormányinfóra|
False,|ADV|,|ADV|,|[]|,|PRON|,|amikor|,|amikor|
False,|AUX|,|AUX|,|[]|,|VERB|,|volna|,|volna|
False,|ADV|,|ADV|,|[]|,|PRON|,|akkor|,|akkor|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Hang|,|Hang|
False,|ADV|,|ADV|,|[]|,|ADV|,|be|,|be|
False,|PRON|,|PRON|,|[]|,|NOUN|,|más|,|más|
False,|ADV|,|ADV|,|[]|,|PRON|,|aztán|,|aztán|
False,|ADV|,|ADV|,|[]|,|PRON|,|amikor|,|amikor|
False,|AUX|,|AUX|,|[]|,|VERB|,|volna|,|volna|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Miniszterelnökség|,|Miniszterelnökség|
False,|X|,|NOUN|,|[]|,|NOUN|,|tudjáke|,|tudjáke|
False,|DET|,|PRON|,|[]|,|PRON|,|ezeket|,|ezeket|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Kormányinfóra|,|Kormányinfóra|
False,|NOUN|,|PRON|,|[]|,|PRON|,|nekünk|,|nekünk|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Taps|,|Taps|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|ELNÖK|,|ELNÖK|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Miniszterelnöki|,|Miniszterelnöki|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Kabinetiroda|,|Kabinetiroda|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|DET|,|DET|,|[]|,|PRON|,|minden|,|minden|
False,|AUX|,|AUX|,|[]|,|VERB|,|fog|,|fog|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Kormányinfó|,|Kormányinfó|
False,|NOUN|,|PRON|,|[]|,|PRON|,|önök|,|önök|
False,|ADV|,|ADV|,|[]|,|CONJ|,|azért|,|azért|
False,|ADV|,|ADV|,|[]|,|ADV|,|be|,|be|
False,|ADV|,|ADV|,|[]|,|PRON|,|azért|,|azért|
False,|NOUN|,|PRON|,|[]|,|PRON|,|önök|,|önök|
False,|NOUN|,|VERB|,|[]|,|VERB|,|bojkottál|,|bojkottál|
False,|ADV|,|ADV|,|[]|,|CONJ|,|Szóval|,|Szóval|
False,|ADV|,|ADV|,|[]|,|PRON|,|akkor|,|akkor|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Taps|,|Taps|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|ELNÖK|,|ELNÖK|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Országgyűlés|,|Országgyűlés|
False,|PROPN|,|PROPN|,|[]|,|PROPN|,|Komjáthi|,|Komjáthi|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Rétvári|,|Rétvári|
False,|ADV|,|ADV|,|[]|,|ADV|,|fel|,|fel|
False,|SCONJ|,|VERB|,|[]|,|VERB|,|elfogadjae|,|elfogadjae|
False,|PROPN|,|PROPN|,|[]|,|PROPN|,|KOMJÁTHI|,|KOMJÁTHI|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|ELNÖK|,|ELNÖK|
False,|PROPN|,|PROPN|,|[]|,|PRON|,|Öné|,|Öné|
False,|PROPN|,|PROPN|,|[]|,|PROPN|,|Komjáthi|,|Komjáthi|
False,|PROPN|,|PROPN|,|[]|,|PROPN|,|KOMJÁTHI|,|KOMJÁTHI|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Rétvári|,|Rétvári|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Rétvári|,|Rétvári|
False,|ADJ|,|DET|,|[]|,|NOUN|,|valami|,|valami|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|ADV|,|ADV|,|[]|,|PRON|,|amikor|,|amikor|
False,|ADV|,|ADV|,|[]|,|ADV|,|egyrészt|,|egyrészt|
False,|NOUN|,|PRON|,|[]|,|PRON|,|önök|,|önök|
False,|ADV|,|ADV|,|[]|,|ADV|,|másrészt|,|másrészt|
False,|AUX|,|VERB|,|[]|,|VERB|,|voltam|,|voltam|
False,|AUX|,|VERB|,|[]|,|VERB|,|voltam|,|voltam|
False,|NOUN|,|NOUN|,|[]|,|PROPN|,|Gyurcsány-kormány|,|Gyurcsány-kormány|
False,|ADV|,|ADV|,|[]|,|PRON|,|így|,|így|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Rétvári|,|Rétvári|
False,|ADV|,|ADV|,|[]|,|PRON|,|Akkor|,|Akkor|
False,|ADV|,|ADV|,|[]|,|PRON|,|hogyan|,|hogyan|
False,|ADV|,|ADV|,|[]|,|PRON|,|ide|,|ide|
False,|ADV|,|ADV|,|[]|,|ADV|,|mindig|,|mindig|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|elesettek|,|elesettek|
False,|ADV|,|ADV|,|[]|,|PRON|,|ezért|,|ezért|
False,|NOUN|,|PRON|,|[]|,|PRON|,|önökkel|,|önökkel|
False,|NOUN|,|PRON|,|[]|,|PRON|,|önhöz|,|önhöz|
False,|ADV|,|ADV|,|[]|,|PRON|,|ahogy|,|ahogy|
False,|ADV|,|ADV|,|[]|,|PRON|,|akkor|,|akkor|
False,|ADV|,|ADV|,|[]|,|PRON|,|itt|,|itt|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|későbbiekben|,|későbbiekben|
False,|PROPN|,|PROPN|,|[]|,|PROPN|,|Befolyásoljae|,|Befolyásoljae|
False,|PRON|,|PRON|,|[]|,|NOUN|,|mindezt|,|mindezt|
False,|PROPN|,|PROPN|,|[]|,|PROPN|,|Tervezike|,|Tervezike|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|AUX|,|AUX|,|[]|,|VERB|,|vagyok|,|vagyok|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Taps|,|Taps|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|ELNÖK|,|ELNÖK|
False,|PROPN|,|PROPN|,|[]|,|PROPN|,|Komjáthi|,|Komjáthi|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Rétvári|,|Rétvári|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|RÉTVÁRI|,|RÉTVÁRI|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|nemcsak|,|nemcsak|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|ADV|,|ADV|,|[]|,|PRON|,|akkor|,|akkor|
False,|ADV|,|ADV|,|[]|,|PRON|,|miért|,|miért|
False,|ADJ|,|ADJ|,|[]|,|ADV|,|emberileg|,|emberileg|
False,|ADV|,|ADV|,|[]|,|ADV|,|oda|,|oda|
False,|ADV|,|ADV|,|[]|,|NUM|,|sokszor|,|sokszor|
False,|NOUN|,|NUM|,|[]|,|NUM|,|kettőre|,|kettőre|
False,|ADV|,|ADV|,|[]|,|PRON|,|akkor|,|akkor|
False,|ADV|,|ADV|,|[]|,|PRON|,|akkor|,|akkor|
False,|ADV|,|ADV|,|[]|,|PRON|,|akkor|,|akkor|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|DET|,|DET|,|[]|,|PRON|,|azoknak|,|azoknak|
False,|NOUN|,|NOUN|,|[]|,|PROPN|,|Fidesz-KDNP-kormány|,|Fidesz-KDNP-kormány|
False,|ADV|,|ADV|,|[]|,|ADV|,|sosem|,|sosem|
False,|ADV|,|ADV|,|[]|,|ADV|,|sosem|,|sosem|
False,|ADV|,|ADV|,|[]|,|NUM|,|tizenötször|,|tizenötször|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|Mégis|,|Mégis|
False,|AUX|,|AUX|,|[]|,|VERB|,|volt|,|volt|
False,|ADJ|,|PRON|,|[]|,|PRON|,|olyan|,|olyan|
False,|DET|,|PRON|,|[]|,|PRON|,|ezekkel|,|ezekkel|
False,|ADJ|,|ADJ|,|[]|,|ADV|,|nemzetközileg|,|nemzetközileg|
False,|ADV|,|ADV|,|[]|,|PRON|,|mindenhol|,|mindenhol|
False,|ADV|,|ADV|,|[]|,|PRON|,|máshol|,|máshol|
False,|PRON|,|ADV|,|[]|,|ADV|,|utána|,|utána|
False,|DET|,|DET|,|[]|,|PRON|,|ezt|,|ezt|
False,|ADV|,|ADV|,|[]|,|PRON|,|ezért|,|ezért|
False,|ADV|,|ADV|,|[]|,|PRON|,|miért|,|miért|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|DET|,|PRON|,|[]|,|NOUN|,|egyéb|,|egyéb|
False,|ADV|,|ADV|,|[]|,|ADV|,|be|,|be|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|ADV|,|ADV|,|[]|,|PRON|,|amikor|,|amikor|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|ADV|,|ADV|,|[]|,|PRON|,|azért|,|azért|
False,|DET|,|DET|,|[]|,|PRON|,|ezeket|,|ezeket|
False,|AUX|,|AUX|,|[]|,|VERB|,|volt|,|volt|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Taps|,|Taps|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|ELNÖK|,|ELNÖK|
False,|PROPN|,|PROPN|,|[]|,|PROPN|,|Komjáthi|,|Komjáthi|
False,|PROPN|,|PROPN|,|[]|,|PROPN|,|KOMJÁTHI|,|KOMJÁTHI|
False,|INTJ|,|INTJ|,|[]|,|ADV|,|Sajnos|,|Sajnos|
False,|ADV|,|ADV|,|[]|,|PRON|,|akkor|,|akkor|
False,|NOUN|,|PRON|,|[]|,|PRON|,|önök|,|önök|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|szakszervezet-ellenesek|,|szakszervezet-ellenesek|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|munkavállaló-ellenesek|,|munkavállaló-ellenesek|
False,|DET|,|DET|,|[]|,|NUM|,|sok|,|sok|
False,|ADJ|,|ADJ|,|[]|,|PRON|,|olyan|,|olyan|
False,|ADV|,|ADV|,|[]|,|ADV|,|soha|,|soha|
False,|ADV|,|ADV|,|[]|,|PRON|,|ahogyan|,|ahogyan|
False,|ADV|,|ADV|,|[]|,|PRON|,|Ahogyan|,|Ahogyan|
False,|ADV|,|ADV|,|[]|,|PRON|,|ahogyan|,|ahogyan|
False,|ADV|,|ADV|,|[]|,|PRON|,|Ahogyan|,|Ahogyan|
False,|NOUN|,|PRON|,|[]|,|PRON|,|önök|,|önök|
False,|PROPN|,|PROPN|,|[]|,|PROPN|,|Hankook|,|Hankook|
False,|ADV|,|ADV|,|[]|,|PRON|,|amikor|,|amikor|
False,|ADV|,|ADV|,|[]|,|PRON|,|itt|,|itt|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|ELNÖK|,|ELNÖK|
False,|PROPN|,|PROPN|,|[]|,|PROPN|,|Komjáthi|,|Komjáthi|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|RÉTVÁRI|,|RÉTVÁRI|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Ház|,|Ház|
False,|ADV|,|PRON|,|[]|,|PRON|,|azért|,|azért|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|ADV|,|ADV|,|[]|,|PRON|,|úgy|,|úgy|
False,|DET|,|PRON|,|[]|,|PRON|,|ezeket|,|ezeket|
False,|ADJ|,|ADJ|,|[]|,|PRON|,|olyan|,|olyan|
False,|ADV|,|ADV|,|[]|,|PRON|,|amikor|,|amikor|
False,|PROPN|,|NOUN|,|[]|,|NOUN|,|Hála|,|Hála|
False,|ADV|,|ADV|,|[]|,|NUM|,|többször|,|többször|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|NOUN|,|PRON|,|[]|,|PRON|,|ilyet|,|ilyet|
False,|ADV|,|ADV|,|[]|,|PRON|,|úgy|,|úgy|
False,|DET|,|DET|,|[]|,|PRON|,|ezt|,|ezt|
False,|ADV|,|ADV|,|[]|,|PRON|,|amikor|,|amikor|
False,|ADV|,|ADV|,|[]|,|PRON|,|akkor|,|akkor|
False,|DET|,|DET|,|[]|,|ADV|,|többet|,|többet|
False,|ADV|,|PRON|,|[]|,|PRON|,|azért|,|azért|
False,|ADV|,|ADV|,|[]|,|PRON|,|akkor|,|akkor|
False,|DET|,|DET|,|[]|,|NUM|,|többet|,|többet|
False,|ADV|,|ADV|,|[]|,|CONJ|,|Ezért|,|Ezért|
False,|ADV|,|ADV|,|[]|,|PRON|,|úgy|,|úgy|
False,|DET|,|NUM|,|[]|,|NUM|,|többet|,|többet|
False,|ADV|,|ADV|,|[]|,|NUM|,|sokszor|,|sokszor|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|ELNÖK|,|ELNÖK|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|RÉTVÁRI|,|RÉTVÁRI|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Taps|,|Taps|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|ELNÖK|,|ELNÖK|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Országgyűlés|,|Országgyűlés|
False,|PROPN|,|PROPN|,|[]|,|PROPN|,|Toroczkai|,|Toroczkai|
False,|PROPN|,|PROPN|,|[]|,|PROPN|,|Dúró|,|Dúró|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Hazánk|,|Hazánk|
False,|ADV|,|ADV|,|[]|,|PRON|,|Mikor|,|Mikor|
False,|ADV|,|ADV|,|[]|,|ADV|,|fel|,|fel|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Hazánk|,|Hazánk|
False,|VERB|,|VERB|,|[]|,|VERB|,|elfogadjáke|,|elfogadjáke|
False,|PROPN|,|PROPN|,|[]|,|PROPN|,|DÚRÓ|,|DÚRÓ|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|ELNÖK|,|ELNÖK|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Miniszterelnök|,|Miniszterelnök|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Országgyűlés|,|Országgyűlés|
False,|PROPN|,|PROPN|,|[]|,|PROPN|,|Dúró|,|Dúró|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Hazánk|,|Hazánk|
False,|NOUN|,|NOUN|,|[]|,|PROPN|,|Orbán-kormány|,|Orbán-kormány|
False,|ADJ|,|ADJ|,|[]|,|ADV|,|elég|,|elég|
False,|ADV|,|ADV|,|[]|,|ADV|,|fel|,|fel|
False,|VERB|,|VERB|,|[]|,|VERB|,|elfogadjae|,|elfogadjae|
False,|PROPN|,|PROPN|,|[]|,|PROPN|,|DÚRÓ|,|DÚRÓ|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|ELNÖK|,|ELNÖK|
False,|PROPN|,|PROPN|,|[]|,|PRON|,|Öné|,|Öné|
False,|PROPN|,|PROPN|,|[]|,|PROPN|,|Dúró|,|Dúró|
False,|PROPN|,|PROPN|,|[]|,|PROPN|,|DÚRÓ|,|DÚRÓ|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Politikai|,|Politikai|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Igazgató|,|Igazgató|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Úr|,|Úr|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Rétvári|,|Rétvári|
False,|PROPN|,|PROPN|,|[]|,|INTJ|,|Hoppá|,|Hoppá|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Moraj|,|Moraj|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Jobbik|,|Jobbik|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Nagyotmondásban|,|Nagyotmondásban|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Jobbiknak|,|Jobbiknak|
False,|ADV|,|ADV|,|[]|,|PRON|,|így|,|így|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Jobbik|,|Jobbik|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|AUX|,|AUX|,|[]|,|VERB|,|lenne|,|lenne|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|magyarokat|,|magyarokat|
False,|DET|,|DET|,|[]|,|ADJ|,|egyik|,|egyik|
False,|DET|,|DET|,|[]|,|PRON|,|azokkal|,|azokkal|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|ADV|,|ADV|,|[]|,|CONJ|,|Ezért|,|Ezért|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Hazánk|,|Hazánk|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Mozgalom|,|Mozgalom|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|civilek|,|civilek|
False,|DET|,|PRON|,|[]|,|PRON|,|ezeket|,|ezeket|
False,|DET|,|DET|,|[]|,|ADJ|,|másik|,|másik|
False,|AUX|,|AUX|,|[]|,|VERB|,|lenni|,|lenni|
False,|ADV|,|ADV|,|[]|,|PRON|,|Ugyanakkor|,|Ugyanakkor|
False,|ADV|,|ADV|,|[]|,|PRON|,|itt|,|itt|
False,|DET|,|DET|,|[]|,|NUM|,|számos|,|számos|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|AUX|,|AUX|,|[]|,|VERB|,|lesz|,|lesz|
False,|ADV|,|ADV|,|[]|,|PRON|,|akkor|,|akkor|
False,|ADV|,|ADV|,|[]|,|PRON|,|amikor|,|amikor|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|ADJ|,|ADJ|,|[]|,|PRON|,|olyan|,|olyan|
