huspacy ner == emagyar ner,husoacy ner,emagyar ner,huspacy token,emagyar token
True,|O|,|O|,|felborította|,|felborította|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|kórházak|,|kórházak|
True,|O|,|O|,|korábbi|,|korábbi|
True,|O|,|O|,|terveit|,|terveit|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|és|,|és|
True,|O|,|O|,|ez|,|ez|
True,|O|,|O|,|többletköltséget|,|többletköltséget|
True,|O|,|O|,|jelentett|,|jelentett|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|de|,|de|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|kormány|,|kormány|
True,|O|,|O|,|soha|,|soha|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|egyetlenegy|,|egyetlenegy|
True,|O|,|O|,|esetben|,|esetben|
True,|O|,|O|,|sem|,|sem|
True,|O|,|O|,|mondta|,|mondta|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|hogy|,|hogy|
True,|O|,|O|,|bármelyik|,|bármelyik|
True,|O|,|O|,|kórház|,|kórház|
True,|O|,|O|,|bármelyik|,|bármelyik|
True,|O|,|O|,|tételét|,|tételét|
True,|O|,|O|,|nem|,|nem|
True,|O|,|O|,|fizeti|,|fizeti|
True,|O|,|O|,|ki|,|ki|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|járvánnyal|,|járvánnyal|
True,|O|,|O|,|összefüggésben|,|összefüggésben|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|bármekkora|,|bármekkora|
True,|O|,|O|,|többletkiadás|,|többletkiadás|
True,|O|,|O|,|is|,|is|
True,|O|,|O|,|volt|,|volt|
True,|O|,|O|,|ez|,|ez|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|hanem|,|hanem|
True,|O|,|O|,|mindig|,|mindig|
True,|O|,|O|,|megtettük|,|megtettük|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|mindig|,|mindig|
True,|O|,|O|,|kifizettük|,|kifizettük|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|mindig|,|mindig|
True,|O|,|O|,|biztosítottuk|,|biztosítottuk|
True,|O|,|O|,|azt|,|azt|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|hogy|,|hogy|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|kórházak|,|kórházak|
True,|O|,|O|,|működhessenek|,|működhessenek|
True,|O|,|O|,|.|,|.|
True,|O|,|O|,|S|,|S|
True,|O|,|O|,|nyilván|,|nyilván|
True,|O|,|O|,|azt|,|azt|
True,|O|,|O|,|is|,|is|
True,|O|,|O|,|tudja|,|tudja|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|hogy|,|hogy|
True,|O|,|O|,|jelen|,|jelen|
True,|O|,|O|,|pillanatban|,|pillanatban|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|világ|,|világ|
True,|O|,|O|,|minden|,|minden|
True,|O|,|O|,|országában|,|országában|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|meg|,|meg|
True,|O|,|O|,|aztán|,|aztán|
True,|O|,|O|,|pláne|,|pláne|
True,|O|,|O|,|az|,|az|
True,|O|,|O|,|energiaárak|,|energiaárak|
True,|O|,|O|,|olyan|,|olyan|
True,|O|,|O|,|mértékben|,|mértékben|
True,|O|,|O|,|emelkedtek|,|emelkedtek|
True,|O|,|O|,|meg|,|meg|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|ami|,|ami|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|kórházak|,|kórházak|
True,|O|,|O|,|számára|,|számára|
True,|O|,|O|,|is|,|is|
True,|O|,|O|,|nehézséget|,|nehézséget|
True,|O|,|O|,|okoz|,|okoz|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|és|,|és|
True,|O|,|O|,|ebben|,|ebben|
True,|O|,|O|,|is|,|is|
True,|O|,|O|,|többletkiadásokkal|,|többletkiadásokkal|
True,|O|,|O|,|kell|,|kell|
True,|O|,|O|,|számoljanak|,|számoljanak|
True,|O|,|O|,|.|,|.|
True,|O|,|O|,|Jó|,|Jó|
True,|O|,|O|,|lenne|,|lenne|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|ha|,|ha|
True,|O|,|O|,|az|,|az|
True,|O|,|O|,|európai|,|európai|
True,|O|,|O|,|politikusok|,|politikusok|
True,|O|,|O|,|kicsit|,|kicsit|
True,|O|,|O|,|megfontoltabban|,|megfontoltabban|
True,|O|,|O|,|döntenének|,|döntenének|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|sőt|,|sőt|
True,|O|,|O|,|nem|,|nem|
True,|O|,|O|,|kicsit|,|kicsit|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|hanem|,|hanem|
True,|O|,|O|,|nagyon|,|nagyon|
True,|O|,|O|,|megfontoltabban|,|megfontoltabban|
True,|O|,|O|,|cselekednének|,|cselekednének|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|és|,|és|
True,|O|,|O|,|nem|,|nem|
True,|O|,|O|,|sodornák|,|sodornák|
True,|O|,|O|,|egy|,|egy|
True,|O|,|O|,|olyan|,|olyan|
True,|O|,|O|,|negatív|,|negatív|
True,|O|,|O|,|spirálba|,|spirálba|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|hogy|,|hogy|
True,|O|,|O|,|nemcsak|,|nemcsak|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|vállalkozások|,|vállalkozások|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|nemcsak|,|nemcsak|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|háztartások|,|háztartások|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|hanem|,|hanem|
True,|O|,|O|,|akár|,|akár|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|kórházak|,|kórházak|
True,|O|,|O|,|is|,|is|
True,|O|,|O|,|többletkiadásokkal|,|többletkiadásokkal|
True,|O|,|O|,|kell|,|kell|
True,|O|,|O|,|hogy|,|hogy|
True,|O|,|O|,|számoljanak|,|számoljanak|
True,|O|,|O|,|az|,|az|
True,|O|,|O|,|elhibázott|,|elhibázott|
True,|O|,|O|,|szankciós|,|szankciós|
True,|O|,|O|,|politika|,|politika|
True,|O|,|O|,|és|,|és|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|háborús|,|háborús|
True,|O|,|O|,|infláció|,|infláció|
True,|O|,|O|,|miatt|,|miatt|
True,|O|,|O|,|.|,|.|
True,|O|,|O|,|Úgyhogy|,|Úgyhogy|
True,|O|,|O|,|mi|,|mi|
True,|O|,|O|,|arra|,|arra|
True,|O|,|O|,|fogunk|,|fogunk|
True,|O|,|O|,|törekedni|,|törekedni|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|hogy|,|hogy|
True,|O|,|O|,|minden|,|minden|
True,|O|,|O|,|kórháznak|,|kórháznak|
True,|O|,|O|,|biztosítsuk|,|biztosítsuk|
True,|O|,|O|,|ezeket|,|ezeket|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|költségeit|,|költségeit|
True,|O|,|O|,|.|,|.|
True,|O|,|O|,|A|,|A|
True,|O|,|O|,|jövő|,|jövő|
True,|O|,|O|,|évi|,|évi|
True,|O|,|O|,|költségvetés|,|költségvetés|
True,|O|,|O|,|is|,|is|
True,|O|,|O|,|százmilliárdos|,|százmilliárdos|
True,|O|,|O|,|nagyságrendben|,|nagyságrendben|
True,|O|,|O|,|tervez|,|tervez|
True,|O|,|O|,|többletráfordítással|,|többletráfordítással|
True,|O|,|O|,|az|,|az|
True,|O|,|O|,|egészségügyben|,|egészségügyben|
True,|O|,|O|,|.|,|.|
True,|O|,|O|,|Ha|,|Ha|
True,|O|,|O|,|2010|,|2010|
True,|O|,|O|,|óta|,|óta|
True,|O|,|O|,|nézem|,|nézem|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|jóval|,|jóval|
True,|O|,|O|,|több|,|több|
True,|O|,|O|,|mint|,|mint|
True,|O|,|O|,|1500|,|1500|
True,|O|,|O|,|milliárd|,|milliárd|
True,|O|,|O|,|forinttal|,|forinttal|
True,|O|,|O|,|növeltük|,|növeltük|
True,|O|,|O|,|az|,|az|
True,|O|,|O|,|egészségügy|,|egészségügy|
True,|O|,|O|,|forrásait|,|forrásait|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|pontosan|,|pontosan|
True,|O|,|O|,|azért|,|azért|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|hogy|,|hogy|
True,|O|,|O|,|mindenkinek|,|mindenkinek|
True,|O|,|O|,|jusson|,|jusson|
True,|O|,|O|,|többlet|,|többlet|
True,|O|,|O|,|.|,|.|
True,|O|,|O|,|Ez|,|Ez|
True,|O|,|O|,|azért|,|azért|
True,|O|,|O|,|is|,|is|
True,|O|,|O|,|kellett|,|kellett|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|mert|,|mert|
True,|O|,|O|,|radikális|,|radikális|
True,|O|,|O|,|orvosbéremelési|,|orvosbéremelési|
True,|O|,|O|,|folyamatban|,|folyamatban|
True,|O|,|O|,|vagyunk|,|vagyunk|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|az|,|az|
True,|O|,|O|,|idei|,|idei|
True,|O|,|O|,|évben|,|évben|
True,|O|,|O|,|is|,|is|
True,|O|,|O|,"|38,5|","|38,5|"
True,|O|,|O|,|százalékkal|,|százalékkal|
True,|O|,|O|,|emelkedett|,|emelkedett|
True,|O|,|O|,|az|,|az|
True,|O|,|O|,|orvosbér|,|orvosbér|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|s|,|s|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|jövő|,|jövő|
True,|O|,|O|,|évben|,|évben|
True,|O|,|O|,|is|,|is|
True,|O|,|O|,|emelkedni|,|emelkedni|
True,|O|,|O|,|fog|,|fog|
True,|O|,|O|,|.|,|.|
True,|O|,|O|,|Összességében|,|Összességében|
True,|O|,|O|,|négy|,|négy|
True,|O|,|O|,|év|,|év|
True,|O|,|O|,|alatt|,|alatt|
True,|O|,|O|,|két|,|két|
True,|O|,|O|,|és|,|és|
True,|O|,|O|,|félszeresére|,|félszeresére|
True,|O|,|O|,|emeltük|,|emeltük|
True,|O|,|O|,|az|,|az|
True,|O|,|O|,|orvosbéreket|,|orvosbéreket|
True,|O|,|O|,|és|,|és|
True,|O|,|O|,|71|,|71|
True,|O|,|O|,|százalékkal|,|százalékkal|
True,|O|,|O|,|az|,|az|
True,|O|,|O|,|ápolói|,|ápolói|
True,|O|,|O|,|béreket|,|béreket|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|s|,|s|
True,|O|,|O|,|mindezek|,|mindezek|
True,|O|,|O|,|fedezetét|,|fedezetét|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|kórházak|,|kórházak|
True,|O|,|O|,|költségvetésében|,|költségvetésében|
True,|O|,|O|,|évről|,|évről|
True,|O|,|O|,|évre|,|évre|
True,|O|,|O|,|biztosítottuk|,|biztosítottuk|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|ezeket|,|ezeket|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|többleteket|,|többleteket|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|kórházaknak|,|kórházaknak|
True,|O|,|O|,|és|,|és|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|rendelőknek|,|rendelőknek|
True,|O|,|O|,|is|,|is|
True,|O|,|O|,|odaadtuk|,|odaadtuk|
True,|O|,|O|,|az|,|az|
True,|O|,|O|,|elmúlt|,|elmúlt|
True,|O|,|O|,|esztendőkben|,|esztendőkben|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|s|,|s|
True,|O|,|O|,|nyilván|,|nyilván|
True,|O|,|O|,|jövőre|,|jövőre|
True,|O|,|O|,|is|,|is|
True,|O|,|O|,|ez|,|ez|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|tervünk|,|tervünk|
True,|O|,|O|,|.|,|.|
True,|O|,|O|,|Köszönöm|,|Köszönöm|
True,|O|,|O|,|szépen|,|szépen|
True,|O|,|O|,|.|,|.|
True,|O|,|O|,|ELNÖK|,|ELNÖK|
True,|O|,|O|,|:|,|:|
True,|O|,|O|,|Köszönöm|,|Köszönöm|
True,|O|,|O|,|szépen|,|szépen|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|államtitkár|,|államtitkár|
True,|O|,|O|,|úr|,|úr|
True,|O|,|O|,|.|,|.|
True,|O|,|O|,|Megkérdezem|,|Megkérdezem|
True,|O|,|O|,|képviselő|,|képviselő|
True,|O|,|O|,|urat|,|urat|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|hogy|,|hogy|
True,|O|,|O|,|elfogadjae|,|elfogadjae|
True,|O|,|O|,|az|,|az|
True,|O|,|O|,|államtitkári|,|államtitkári|
True,|O|,|O|,|választ|,|választ|
True,|O|,|O|,|.|,|.|
True,|O|,|O|,|(|,|(|
True,|O|,|O|,|):|,|):|
True,|O|,|O|,|Tisztelt|,|Tisztelt|
True,|O|,|O|,|!|,|!|
True,|O|,|O|,|Nem|,|Nem|
True,|O|,|O|,|áll|,|áll|
True,|O|,|O|,|módomban|,|módomban|
True,|O|,|O|,|elfogadni|,|elfogadni|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|választ|,|választ|
True,|O|,|O|,|.|,|.|
True,|O|,|O|,|Sőt|,|Sőt|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|van|,|van|
True,|O|,|O|,|abban|,|abban|
True,|O|,|O|,|valami|,|valami|
True,|O|,|O|,|megmosolyogtató|,|megmosolyogtató|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|amikor|,|amikor|
True,|O|,|O|,|az|,|az|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|kormány|,|kormány|
True,|O|,|O|,|próbál|,|próbál|
True,|O|,|O|,|minket|,|minket|
True,|O|,|O|,|átláthatóságból|,|átláthatóságból|
True,|O|,|O|,|oktatni|,|oktatni|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|amely|,|amely|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|veszélyhelyzetet|,|veszélyhelyzetet|
True,|O|,|O|,|veszélyhelyzetbe|,|veszélyhelyzetbe|
True,|O|,|O|,|nyújtva|,|nyújtva|
True,|O|,|O|,|45|,|45|
True,|O|,|O|,|plusz|,|plusz|
True,|O|,|O|,|45|,|45|
True,|O|,|O|,|napig|,|napig|
True,|O|,|O|,|titkolja|,|titkolja|
True,|O|,|O|,|az|,|az|
True,|O|,|O|,|adatokat|,|adatokat|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|ha|,|ha|
True,|O|,|O|,|teheti|,|teheti|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|kórházi|,|kórházi|
True,|O|,|O|,|fertőzések|,|fertőzések|
True,|O|,|O|,|számadatait|,|számadatait|
True,|O|,|O|,|évekig|,|évekig|
True,|O|,|O|,|nem|,|nem|
True,|O|,|O|,|tette|,|tette|
True,|O|,|O|,|közzé|,|közzé|
True,|O|,|O|,|.|,|.|
True,|O|,|O|,|(|,|(|
True,|O|,|O|,|:|,|:|
True,|O|,|O|,|publikáltuk|,|publikáltuk|
True,|O|,|O|,|!|,|!|
True,|O|,|O|,|)|,|)|
True,|O|,|O|,|Nem|,|Nem|
True,|O|,|O|,|tudjuk|,|tudjuk|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|hogy|,|hogy|
True,|O|,|O|,|hol|,|hol|
True,|O|,|O|,|van|,|van|
True,|O|,|O|,|az|,|az|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|több|,|több|
True,|O|,|O|,|ezer|,|ezer|
True,|O|,|O|,|lélegeztetőgép|,|lélegeztetőgép|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|amelyeket|,|amelyeket|
True,|O|,|O|,|önök|,|önök|
True,|O|,|O|,|elbizniszeltek|,|elbizniszeltek|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|megvettek|,|megvettek|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|és|,|és|
True,|O|,|O|,|amellyel|,|amellyel|
True,|O|,|O|,|nem|,|nem|
True,|O|,|O|,|tudnak|,|tudnak|
True,|O|,|O|,|elszámolni|,|elszámolni|
True,|O|,|O|,|.|,|.|
True,|O|,|O|,|Nem|,|Nem|
True,|O|,|O|,|tudnak|,|tudnak|
True,|O|,|O|,|egy|,|egy|
True,|O|,|O|,|épületet|,|épületet|
True,|O|,|O|,|mutatni|,|mutatni|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|hogy|,|hogy|
True,|O|,|O|,|hol|,|hol|
True,|O|,|O|,|tartják|,|tartják|
True,|O|,|O|,|ezeket|,|ezeket|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|mutatnak|,|mutatnak|
True,|O|,|O|,|belőle|,|belőle|
True,|O|,|O|,|pár|,|pár|
True,|O|,|O|,|százat|,|százat|
True,|O|,|O|,|.|,|.|
True,|O|,|O|,|Egyébként|,|Egyébként|
True,|O|,|O|,|lehet|,|lehet|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|hogy|,|hogy|
True,|O|,|O|,|pont|,|pont|
True,|O|,|O|,|az|,|az|
True,|O|,|O|,|ön|,|ön|
True,|O|,|O|,|választókörzetében|,|választókörzetében|
True,|O|,|O|,|van|,|van|
True,|O|,|O|,|olyan|,|olyan|
True,|O|,|O|,|raktár|,|raktár|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|ahol|,|ahol|
True,|O|,|O|,|ezek|,|ezek|
True,|O|,|O|,|vannak|,|vannak|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|csak|,|csak|
True,|O|,|O|,|meg|,|meg|
True,|O|,|O|,|kellene|,|kellene|
True,|O|,|O|,|mutatni|,|mutatni|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|államtitkár|,|államtitkár|
True,|O|,|O|,|úr|,|úr|
True,|O|,|O|,|.|,|.|
True,|O|,|O|,|(|,|(|
True,|O|,|O|,|:|,|:|
True,|O|,|O|,|Ellenzéki|,|Ellenzéki|
True,|O|,|O|,|képviselők|,|képviselők|
True,|O|,|O|,|bemehettek|,|bemehettek|
True,|O|,|O|,|megnézni|,|megnézni|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|vezetésével|,|vezetésével|
True,|O|,|O|,|!|,|!|
True,|O|,|O|,|)|,|)|
True,|O|,|O|,|De|,|De|
True,|O|,|O|,|egy|,|egy|
True,|O|,|O|,|világos|,|világos|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|és|,|és|
True,|O|,|O|,|ez|,|ez|
True,|O|,|O|,|látszik|,|látszik|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|válaszából|,|válaszából|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|államtitkár|,|államtitkár|
True,|O|,|O|,|úr|,|úr|
True,|O|,|O|,|:|,|:|
True,|O|,|O|,|önök|,|önök|
True,|O|,|O|,|egy|,|egy|
True,|O|,|O|,|dologban|,|dologban|
True,|O|,|O|,|elhatározottak|,|elhatározottak|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|nem|,|nem|
True,|O|,|O|,|egy|,|egy|
True,|O|,|O|,|jól|,|jól|
True,|O|,|O|,|finanszírozott|,|finanszírozott|
True,|O|,|O|,|állami|,|állami|
True,|O|,|O|,|egészségügyet|,|egészségügyet|
True,|O|,|O|,|szeretnének|,|szeretnének|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|hanem|,|hanem|
True,|O|,|O|,|egy|,|egy|
True,|O|,|O|,|olyan|,|olyan|
True,|O|,|O|,|egészségügyet|,|egészségügyet|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|amelyből|,|amelyből|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|betegek|,|betegek|
True,|O|,|O|,|elkényszerülnek|,|elkényszerülnek|
True,|O|,|O|,|az|,|az|
True,|O|,|O|,|önök|,|önök|
True,|O|,|O|,|barátaihoz|,|barátaihoz|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|akik|,|akik|
True,|O|,|O|,|már|,|már|
True,|O|,|O|,|ott|,|ott|
True,|O|,|O|,|állnak|,|állnak|
True,|O|,|O|,|ugrásra|,|ugrásra|
True,|O|,|O|,|készen|,|készen|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|magánellátással|,|magánellátással|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|magánkórházaikkal|,|magánkórházaikkal|
True,|O|,|O|,|.|,|.|
True,|O|,|O|,|Önök|,|Önök|
True,|O|,|O|,|azt|,|azt|
True,|O|,|O|,|szeretnék|,|szeretnék|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|hogy|,|hogy|
True,|O|,|O|,|az|,|az|
True,|O|,|O|,|emberek|,|emberek|
True,|O|,|O|,|ne|,|ne|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|magyar|,|magyar|
True,|O|,|O|,|állami|,|állami|
True,|O|,|O|,|egészségügyben|,|egészségügyben|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|hanem|,|hanem|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|magánegészségügyben|,|magánegészségügyben|
True,|O|,|O|,|gyógyuljanak|,|gyógyuljanak|
True,|O|,|O|,|.|,|.|
True,|O|,|O|,|Ezzel|,|Ezzel|
True,|O|,|O|,|szemben|,|szemben|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|azt|,|azt|
True,|O|,|O|,|szeretné|,|szeretné|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|hogy|,|hogy|
True,|O|,|O|,|robusztus|,|robusztus|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|jól|,|jól|
True,|O|,|O|,|finanszírozott|,|finanszírozott|
True,|O|,|O|,|állami|,|állami|
True,|O|,|O|,|ellátás|,|ellátás|
True,|O|,|O|,|legyen|,|legyen|
True,|O|,|O|,|(|,|(|
True,|O|,|O|,|:|,|:|
True,|O|,|O|,|Ezért|,|Ezért|
True,|O|,|O|,|zárnátok|,|zárnátok|
True,|O|,|O|,|be|,|be|
True,|O|,|O|,|kórházakat|,|kórházakat|
True,|O|,|O|,|?|,|?|
True,|O|,|O|,|)|,|)|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|hogy|,|hogy|
True,|O|,|O|,|mindenki|,|mindenki|
True,|O|,|O|,|időben|,|időben|
True,|O|,|O|,|odajusson|,|odajusson|
True,|O|,|O|,|az|,|az|
True,|O|,|O|,|ellátáshoz|,|ellátáshoz|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|és|,|és|
True,|O|,|O|,|hogy|,|hogy|
True,|O|,|O|,|ne|,|ne|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|várólistákon|,|várólistákon|
True,|O|,|O|,|kelljen|,|kelljen|
True,|O|,|O|,|várakozni|,|várakozni|
True,|O|,|O|,|.|,|.|
True,|O|,|O|,|Önök|,|Önök|
True,|O|,|O|,|szöges|,|szöges|
True,|O|,|O|,|ellentétben|,|ellentétben|
True,|O|,|O|,|állnak|,|állnak|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|magyar|,|magyar|
True,|O|,|O|,|emberek|,|emberek|
True,|O|,|O|,|egészségügyi|,|egészségügyi|
True,|O|,|O|,|érdekével|,|érdekével|
True,|O|,|O|,|.|,|.|
True,|O|,|O|,|Köszönöm|,|Köszönöm|
True,|O|,|O|,|szépen|,|szépen|
True,|O|,|O|,|.|,|.|
True,|O|,|O|,|(|,|(|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|soraiban|,|soraiban.|
huspacy,|O|,,|.|,
True,|O|,|O|,|)|,|)|
True,|O|,|O|,|ELNÖK|,|ELNÖK|
True,|O|,|O|,|:|,|:|
True,|O|,|O|,|Köszönöm|,|Köszönöm|
True,|O|,|O|,|szépen|,|szépen|
True,|O|,|O|,|.|,|.|
True,|O|,|O|,|Az|,|Az|
True,|O|,|O|,|elfogadott|,|elfogadott|
True,|O|,|O|,|napirendünknek|,|napirendünknek|
True,|O|,|O|,|megfelelően|,|megfelelően|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|határozathozatalra|,|határozathozatalra|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|holnapi|,|holnapi|
True,|O|,|O|,|ülésnapunkon|,|ülésnapunkon|
True,|O|,|O|,|kerül|,|kerül|
True,|O|,|O|,|sor|,|sor|
True,|O|,|O|,|.|,|.|
True,|O|,|O|,|Tisztelt|,|Tisztelt|
True,|O|,|O|,|!|,|!|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|képviselője|,|képviselője|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|interpellációt|,|interpellációt|
True,|O|,|O|,|nyújtott|,|nyújtott|
True,|O|,|O|,|be|,|be|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|pénzügyminiszter|,|pénzügyminiszter|
True,|O|,|O|,|úrhoz|,|úrhoz|
True,|O|,|O|,|:|,|:|
True,|O|,|O|,|„|,|„|
True,|O|,|O|,|Mikor|,|Mikor|
True,|O|,|O|,|fogják|,|fogják|
True,|O|,|O|,|kárenyhítésben|,|kárenyhítésben|
True,|O|,|O|,|részesíteni|,|részesíteni|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|elhelyezett|,|elhelyezett|
True,|O|,|O|,|betétei|,|betétei|
True,|O|,|O|,|alapján|,|alapján|
True,|O|,|O|,|?|,|?|
True,|O|,|O|,|”|,|”|
True,|O|,|O|,|címmel|,|címmel|
True,|O|,|O|,|.|,|.|
True,|O|,|O|,|Az|,|Az|
True,|O|,|O|,|interpellációra|,|interpellációra|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|miniszterelnök|,|miniszterelnök|
True,|O|,|O|,|úr|,|úr|
True,|O|,|O|,|megbízásából|,|megbízásából|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|téma|,|téma|
True,|O|,|O|,|szerint|,|szerint|
True,|O|,|O|,|feladat-|,|feladat-|
True,|O|,|O|,|és|,|és|
True,|O|,|O|,|hatáskörrel|,|hatáskörrel|
True,|O|,|O|,|rendelkező|,|rendelkező|
True,|O|,|O|,|gazdaságfejlesztési|,|gazdaságfejlesztési|
True,|O|,|O|,|miniszter|,|miniszter|
True,|O|,|O|,|úr|,|úr|
True,|O|,|O|,|kérésére|,|kérésére|
True,|O|,|O|,|államtitkár|,|államtitkár|
True,|O|,|O|,|úr|,|úr|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|miniszterhelyettes|,|miniszterhelyettes|
True,|O|,|O|,|úr|,|úr|
True,|O|,|O|,|fog|,|fog|
True,|O|,|O|,|válaszolni|,|válaszolni|
True,|O|,|O|,|.|,|.|
True,|O|,|O|,|Öné|,|Öné|
True,|O|,|O|,|a|,|a|
True,|O|,|O|,|szó|,|szó|
True,|O|,|O|,"|,|","|,|"
True,|O|,|O|,|képviselő|,|képviselő|
True,|O|,|O|,|úr|,|úr|
True,|O|,|O|,|.|,|.|
True,|O|,|O|,|(|,|(|
True,|O|,|O|,|):|,|):|
True,|O|,|O|,|Tisztelt|,|Tisztelt|
True,|O|,|O|,|!|,|!|
